Ca <= 107.81	0.18672770387342744
K <= 119.51	0.14702220537079685
Ag > 2.46	0.12442793754598289
As > 14.83	0.11167099720887377
Fe <= 2062.00	0.07070307738273483
Ba <= 27.52	-0.06625395823618671
Sr <= 78.82	0.06400749997831358
Se > 91.57	0.04569984738274971
51.28 < In <= 56.02	0.04332162099818849
Cr <= 116.86	0.04175895303972978
1268.35 < Al <= 1542.78	-0.037864873826651047
Ni <= 93.69	0.02637311753957281
