Ca > 158.36	-0.19386362498744805
U > 1.38	0.13149313102070714
Al > 1542.78	-0.12250100274493422
Ag > 2.46	0.10591314584083954
As > 14.83	0.09680741471286562
Tl > 0.12	0.09196760677665347
Cs > 3.67	0.08520055839613201
Fe <= 2062.00	0.07743703551360495
Ba <= 27.52	-0.07151077299751438
Mg <= 10.99	-0.06832619573000295
Sr <= 78.82	0.059861915359835316
Li > 7.32	-0.05097248526668229
